t_start,t_end,n_ids_present,mean_distance,cluster_count,triad_count_total,triad_count_sig,triad_S_sum,triad_S_mean,triad_S_sig_sum,TriadState,FragState
835800.0,837600.0,7,4448.990381913626,2,0,0,,,,0,0
836400.0,838200.0,7,4495.972417529104,2,0,0,,,,0,0
837000.0,838800.0,7,4548.8463979800845,2,0,0,,,,0,0
837600.0,839400.0,7,4550.512662063927,2,0,0,,,,0,0
838200.0,840000.0,7,4550.44676115303,2,0,0,,,,0,0
838800.0,840600.0,7,4549.655793292846,2,0,0,,,,0,0
839400.0,841200.0,7,4550.904968150724,2,0,0,,,,0,0
840000.0,841800.0,7,4553.834072678434,2,0,0,,,,0,0
840600.0,842400.0,7,4555.117534136925,2,0,0,,,,0,0
841200.0,843000.0,7,4552.791316773543,2,0,0,,,,0,0
841800.0,843600.0,7,4548.314230709184,2,0,0,,,,0,0
842400.0,844200.0,7,4543.948519097573,2,0,0,,,,0,0
843000.0,844800.0,7,4539.3369200410625,2,0,0,,,,0,0
843600.0,845400.0,7,4536.088127196378,2,0,0,,,,0,0
844200.0,846000.0,7,4534.1458944899005,2,0,0,,,,0,0
844800.0,846600.0,7,4532.9644014503965,2,0,0,,,,0,0
845400.0,847200.0,7,4531.831975174275,2,0,0,,,,0,0
846000.0,847800.0,7,4530.737744659656,2,0,0,,,,0,0
846600.0,848400.0,7,4529.680176999407,2,0,0,,,,0,0
847200.0,849000.0,7,4528.661094999005,2,0,0,,,,0,0
847800.0,849600.0,7,4527.682198457217,2,0,0,,,,0,0
848400.0,850200.0,7,4526.74500829173,2,0,0,,,,0,0
849000.0,850800.0,7,4525.8508106921,2,0,0,,,,0,0
849600.0,851400.0,7,4525.000605487088,2,0,0,,,,0,0
850200.0,852000.0,7,4524.195063187413,2,0,0,,,,0,0
850800.0,852600.0,7,4523.434494813918,2,0,0,,,,0,0
851400.0,853200.0,7,4522.718837600817,2,0,0,,,,0,0
852000.0,853800.0,7,4522.047658095125,2,0,0,,,,0,0
852600.0,854400.0,7,4521.420172321053,2,0,0,,,,0,0
853200.0,855000.0,7,4520.835280886972,2,0,0,,,,0,0
853800.0,855600.0,7,4520.291615514572,2,0,0,,,,0,0
854400.0,856200.0,7,4519.787592679231,2,0,0,,,,0,0
855000.0,856800.0,7,4519.3214699318305,2,0,0,,,,0,0
855600.0,857400.0,7,4518.891400932754,2,0,0,,,,0,0
856200.0,858000.0,7,4518.495486080604,2,0,0,,,,0,0
856800.0,858600.0,7,4518.131816640985,2,0,0,,,,0,0
857400.0,859200.0,7,4517.798511282071,2,0,0,,,,0,0
858000.0,859800.0,7,4517.493744772464,2,0,0,,,,0,0
858600.0,860400.0,7,4517.2157692289275,2,0,0,,,,0,0
859200.0,861000.0,7,4516.962928707484,2,0,0,,,,0,0
859800.0,861600.0,7,4516.733668141322,2,0,0,,,,0,0
860400.0,862200.0,7,4516.526537686658,2,0,0,,,,0,0
861000.0,862800.0,7,4516.340193491439,2,0,0,,,,0,0
861600.0,863400.0,7,4516.173395795202,2,0,0,,,,0,0
862200.0,864000.0,7,4516.025005132277,2,0,0,,,,0,0
862800.0,864600.0,7,4515.7805407079395,2,0,0,,,,0,0
863400.0,865200.0,7,4515.355265725567,2,0,0,,,,0,0
864000.0,865800.0,7,4515.186081413289,2,0,0,,,,0,0
864600.0,866400.0,7,4515.215222723312,2,0,0,,,,0,0
865200.0,867000.0,7,4515.5950674883015,2,0,0,,,,0,0
865800.0,867600.0,7,4515.771685890282,2,0,0,,,,0,0
866400.0,868200.0,7,4516.038020507649,2,0,0,,,,0,0
867000.0,868800.0,7,4515.967441947117,2,0,0,,,,0,0
867600.0,869400.0,7,4519.290057573191,2,0,0,,,,0,0
868200.0,870000.0,7,4525.74948955252,2,0,0,,,,0,0
868800.0,870600.0,7,4534.478889704989,2,0,0,,,,0,0
869400.0,871200.0,7,4556.082883400281,2,0,0,,,,0,0
870000.0,871800.0,7,4637.633015730276,2,0,0,,,,0,0
870600.0,872400.0,7,4781.915070039861,2,0,0,,,,0,0
871200.0,873000.0,7,4931.393022195681,2,0,0,,,,0,0
871800.0,873600.0,7,5035.949618703044,2,0,0,,,,0,0
872400.0,874200.0,7,5057.889145212504,2,0,0,,,,0,0
873000.0,874800.0,7,5065.976131671129,2,0,0,,,,0,0
873600.0,875400.0,7,5072.665769866056,2,0,0,,,,0,0
874200.0,876000.0,7,5081.655713106516,2,0,0,,,,0,0
874800.0,876600.0,7,5085.342149136644,2,0,0,,,,0,0
875400.0,877200.0,7,5081.717111575844,2,0,0,,,,0,0
876000.0,877800.0,7,5074.1046584103215,2,0,0,,,,0,0
876600.0,878400.0,7,5060.273467252746,2,0,0,,,,0,0
877200.0,879000.0,7,5045.155793171744,2,0,0,,,,0,0
877800.0,879600.0,7,5029.595925769764,2,0,0,,,,0,0
878400.0,880200.0,7,5023.764945154359,2,0,0,,,,0,0
879000.0,880800.0,7,5024.4122795226,2,0,0,,,,0,0
879600.0,881400.0,7,5029.315152184815,2,0,0,,,,0,0
880200.0,882000.0,7,5035.745498228971,2,0,0,,,,0,0
880800.0,882600.0,7,5039.436533246313,2,0,0,,,,0,0
881400.0,883200.0,7,5035.998116206847,2,0,0,,,,0,0
882000.0,883800.0,7,5031.201311491678,2,0,0,,,,0,0
882600.0,884400.0,7,5028.7321529851415,2,0,0,,,,0,0
883200.0,885000.0,7,5030.307455991678,2,0,0,,,,0,0
883800.0,885600.0,7,5030.343740391121,2,0,0,,,,0,0
884400.0,886200.0,7,5028.4134336227135,2,0,0,,,,0,0
885000.0,886800.0,7,5025.6743457762,2,0,0,,,,0,0
885600.0,887400.0,7,5026.486868486125,2,0,0,,,,0,0
886200.0,888000.0,7,5028.057720068973,2,0,0,,,,0,0
886800.0,888600.0,7,5027.911206650026,2,0,0,,,,0,0
887400.0,889200.0,7,5027.675133570123,2,0,0,,,,0,0
888000.0,889800.0,7,5029.407265710954,2,0,0,,,,0,0
888600.0,890400.0,7,5033.610930387007,2,0,0,,,,0,0
889200.0,891000.0,7,5038.5035471749425,2,0,0,,,,0,0
889800.0,891600.0,7,5036.239820012076,2,0,0,,,,0,0
890400.0,892200.0,7,5024.213601681796,2,0,0,,,,0,0
891000.0,892800.0,7,5011.022630285674,2,0,0,,,,0,0
891600.0,893400.0,7,5002.963949899735,2,0,0,,,,0,0
892200.0,894000.0,7,5000.996459682815,2,0,0,,,,0,0
892800.0,894600.0,7,4997.4088695326145,2,0,0,,,,0,0
893400.0,895200.0,7,4981.910836273551,2,0,0,,,,0,0
894000.0,895800.0,7,4951.930406233947,2,0,0,,,,0,0
894600.0,896400.0,7,4931.476742315739,2,0,0,,,,0,0
895200.0,897000.0,7,4927.645661170504,2,0,0,,,,0,0
895800.0,897600.0,7,4936.320845698887,2,0,0,,,,0,0
896400.0,898200.0,7,4938.350172556772,2,0,0,,,,0,0
897000.0,898800.0,7,4937.30389582271,2,0,0,,,,0,0
897600.0,899400.0,7,4938.66238775534,2,0,0,,,,0,0
898200.0,900000.0,7,4937.293954971338,2,0,0,,,,0,0
898800.0,900600.0,7,4936.804440308515,2,0,0,,,,0,0
899400.0,901200.0,7,4930.135586617248,2,0,0,,,,0,0
900000.0,901800.0,7,4919.919746522243,2,0,0,,,,0,0
900600.0,902400.0,7,4909.744237574741,2,0,0,,,,0,0
901200.0,903000.0,7,4906.23184361164,2,0,0,,,,0,0
901800.0,903600.0,7,4909.4187781942055,2,0,0,,,,0,0
902400.0,904200.0,7,4911.491855881354,2,0,0,,,,0,0
903000.0,904800.0,7,4911.035459966566,2,0,0,,,,0,0
903600.0,905400.0,7,4910.1855645047635,2,0,0,,,,0,0
904200.0,906000.0,7,4906.677569426967,2,0,0,,,,0,0
904800.0,906600.0,7,4900.2103661999445,2,0,0,,,,0,0
905400.0,907200.0,7,4896.385314835057,2,0,0,,,,0,0
906000.0,907800.0,7,4893.41407513477,2,0,0,,,,0,0
906600.0,908400.0,7,4890.924973360151,2,0,0,,,,0,0
907200.0,909000.0,7,4893.109293546492,2,0,0,,,,0,0
907800.0,909600.0,7,4899.225459835538,2,0,0,,,,0,0
908400.0,910200.0,7,4905.874895834309,2,0,0,,,,0,0
909000.0,910800.0,7,4903.793297167451,2,0,0,,,,0,0
909600.0,911400.0,7,4899.4665268169265,2,0,0,,,,0,0
910200.0,912000.0,7,4898.364598906393,2,0,0,,,,0,0
910800.0,912600.0,7,4899.528074617799,2,0,0,,,,0,0
911400.0,913200.0,7,4911.209349548302,2,0,0,,,,0,0
912000.0,913800.0,7,4938.637318523653,2,0,0,,,,0,0
912600.0,914400.0,7,4968.615354910983,2,0,0,,,,0,0
913200.0,915000.0,7,4987.676561412106,2,0,0,,,,0,0
913800.0,915600.0,7,4988.537124904242,2,0,0,,,,0,0
914400.0,916200.0,7,4990.258777257353,2,0,0,,,,0,0
915000.0,916800.0,7,4991.552724174641,2,0,0,,,,0,0
915600.0,917400.0,7,4994.503316988113,2,0,0,,,,0,0
916200.0,918000.0,7,4995.601026382459,2,0,0,,,,0,0
916800.0,918600.0,7,4991.866659241459,2,0,0,,,,0,0
917400.0,919200.0,7,4944.7237613643,2,0,0,,,,0,0
918000.0,919800.0,7,4831.789406141126,2,0,0,,,,0,0
918600.0,920400.0,7,4713.812833474872,2,0,0,,,,0,0
919200.0,921000.0,7,4627.84344825757,2,0,0,,,,0,0
919800.0,921600.0,7,4599.809551913986,2,0,0,,,,0,0
920400.0,922200.0,7,4563.245089834059,2,0,0,,,,0,0
921000.0,922800.0,7,4477.917634630068,2,0,0,,,,0,0
921600.0,923400.0,7,4427.297909916744,2,0,0,,,,0,0
922200.0,924000.0,7,4450.537624908016,2,0,0,,,,0,0
922800.0,924600.0,7,4523.177766834169,2,0,0,,,,0,0
923400.0,925200.0,7,4552.825493088406,2,0,0,,,,0,0
924000.0,925800.0,7,4551.802296085496,2,0,0,,,,0,0
924600.0,926400.0,7,4552.748908731133,2,0,0,,,,0,0
925200.0,927000.0,7,4553.745706305887,2,0,0,,,,0,0
925800.0,927600.0,7,4554.624963381368,2,0,0,,,,0,0
926400.0,928200.0,7,4554.952940784936,2,0,0,,,,0,0
927000.0,928800.0,7,4555.356030827592,2,0,0,,,,0,0
927600.0,929400.0,7,4555.970847649983,2,0,0,,,,0,0
928200.0,930000.0,7,4556.251311825368,2,0,0,,,,0,0
928800.0,930600.0,7,4556.385726240362,2,0,0,,,,0,0
929400.0,931200.0,7,4556.312784376073,2,0,0,,,,0,0
930000.0,931800.0,7,4556.283713805888,2,0,0,,,,0,0
930600.0,932400.0,7,4556.243629016147,2,0,0,,,,0,0
931200.0,933000.0,6,3207.4249062406407,2,0,0,,,,0,0
931800.0,933600.0,6,3207.4064504129974,2,0,0,,,,0,0
932400.0,934200.0,6,3207.3913505601763,2,0,0,,,,0,0
933000.0,934800.0,6,3207.376594698794,2,0,0,,,,0,0
933600.0,935400.0,6,3207.362085308108,2,0,0,,,,0,0
934200.0,936000.0,6,3207.347765908249,2,0,0,,,,0,0
934800.0,936600.0,6,3207.333601779606,2,0,0,,,,0,0
935400.0,937200.0,6,3207.319570476423,2,0,0,,,,0,0
936000.0,937800.0,6,3207.305656855337,2,0,0,,,,0,0
936600.0,938400.0,6,3207.2918503205556,2,0,0,,,,0,0
937200.0,939000.0,6,3207.2781432207057,2,0,0,,,,0,0
937800.0,939600.0,6,3207.264529876199,2,0,0,,,,0,0
938400.0,940200.0,6,3207.251005966938,2,0,0,,,,0,0
939000.0,940800.0,6,3207.2375681345347,2,0,0,,,,0,0
939600.0,941400.0,6,3207.2242137164017,2,0,0,,,,0,0
940200.0,942000.0,6,3207.2109405637734,2,0,0,,,,0,0
940800.0,942600.0,6,3207.197746914141,2,0,0,,,,0,0
941400.0,943200.0,6,3207.1846313004344,2,0,0,,,,0,0
942000.0,943800.0,6,3207.17159248471,2,0,0,,,,0,0
942600.0,944400.0,6,3207.1586294093627,2,0,0,,,,0,0
943200.0,945000.0,6,3207.145741160738,2,0,0,,,,0,0
943800.0,945600.0,6,3207.132926941167,2,0,0,,,,0,0
944400.0,946200.0,6,3207.1201860478295,2,0,0,,,,0,0
945000.0,946800.0,6,3207.1075178560595,2,0,0,,,,0,0
945600.0,947400.0,6,3207.09492180654,2,0,0,,,,0,0
946200.0,948000.0,6,3207.0823973948704,2,0,0,,,,0,0
946800.0,948600.0,6,3207.069944163454,2,0,0,,,,0,0
947400.0,949200.0,6,3207.0575616948313,2,0,0,,,,0,0
948000.0,949800.0,6,3207.0452496064,2,0,0,,,,0,0
948600.0,950400.0,6,3207.0330075459538,2,0,0,,,,0,0
949200.0,951000.0,6,3206.996537389839,2,0,0,,,,0,0
949800.0,951600.0,6,3206.958222106824,2,0,0,,,,0,0
950400.0,952200.0,6,3206.9326994417374,2,0,0,,,,0,0
951000.0,952800.0,6,3207.103451819424,2,0,0,,,,0,0
951600.0,953400.0,6,3207.1853215819556,2,0,0,,,,0,0
952200.0,954000.0,6,3206.810846741032,2,0,0,,,,0,0
952800.0,954600.0,6,3206.4680250275956,2,0,0,,,,0,0
953400.0,955200.0,6,3206.2179646772443,2,0,0,,,,0,0
954000.0,955800.0,6,3206.588605531447,2,0,0,,,,0,0
954600.0,956400.0,6,3206.9808434791626,2,0,0,,,,0,0
955200.0,957000.0,6,3200.868520760576,2,0,0,,,,0,0
955800.0,957600.0,6,3161.797497027199,2,0,0,,,,0,0
956400.0,958200.0,6,3192.342503971193,2,0,0,,,,0,0
957000.0,958800.0,6,3345.460458536798,2,0,0,,,,0,0
957600.0,959400.0,6,3573.789854636035,2,0,0,,,,0,0
958200.0,960000.0,6,3686.269782181879,2,0,0,,,,0,0
958800.0,960600.0,6,3705.492078084847,2,0,0,,,,0,0
959400.0,961200.0,6,3693.453325130016,2,0,0,,,,0,0
960000.0,961800.0,6,3681.6275878759866,2,0,0,,,,0,0
960600.0,962400.0,6,3686.5676517942466,2,0,0,,,,0,0
961200.0,963000.0,6,3695.2851498278774,2,0,0,,,,0,0
961800.0,963600.0,6,3719.778144759997,2,0,0,,,,0,0
962400.0,964200.0,6,3765.9997371294494,2,0,0,,,,0,0
963000.0,964800.0,6,3819.027333227597,2,0,0,,,,0,0
963600.0,965400.0,6,3862.2128004885335,2,0,0,,,,0,0
964200.0,966000.0,6,3865.947188532241,2,0,0,,,,0,0
964800.0,966600.0,6,3851.800640715022,2,0,0,,,,0,0
965400.0,967200.0,6,3838.975594773121,2,0,0,,,,0,0
966000.0,967800.0,6,3850.569464015044,2,0,0,,,,0,0
966600.0,968400.0,6,3867.3526276451967,2,0,0,,,,0,0
967200.0,969000.0,6,3876.407217380698,2,0,0,,,,0,0
967800.0,969600.0,6,3875.7133704366306,2,0,0,,,,0,0
968400.0,970200.0,6,3897.211354610846,2,0,0,,,,0,0
969000.0,970800.0,6,3935.677392690177,2,0,0,,,,0,0
969600.0,971400.0,6,3956.357717923241,2,0,0,,,,0,0
970200.0,972000.0,6,3967.190220201608,2,0,0,,,,0,0
970800.0,972600.0,6,4019.656188622037,2,0,0,,,,0,0
971400.0,973200.0,6,4018.617869991541,2,0,0,,,,0,0
972000.0,973800.0,6,3990.6288073358382,2,0,0,,,,0,0
972600.0,974400.0,6,4101.691944060296,2,0,0,,,,0,0
973200.0,975000.0,6,4254.386166438073,2,0,0,,,,0,0
973800.0,975600.0,6,4078.161699936718,2,0,0,,,,0,0
974400.0,976200.0,6,3861.727246779501,2,0,0,,,,0,0
975000.0,976800.0,6,3856.719911570326,2,0,0,,,,0,0
975600.0,977400.0,6,3880.192450036088,2,0,0,,,,0,0
976200.0,978000.0,6,3648.7010494188953,2,0,0,,,,0,0
976800.0,978600.0,6,3327.415271708159,2,0,0,,,,0,0
977400.0,979200.0,6,3305.290861345891,2,0,0,,,,0,0
978000.0,979800.0,6,3290.959239404654,2,0,0,,,,0,0
978600.0,980400.0,6,3277.978866673526,2,0,0,,,,0,0
979200.0,981000.0,6,3301.7932288779925,2,0,0,,,,0,0
979800.0,981600.0,6,3275.780740479017,2,0,0,,,,0,0
980400.0,982200.0,6,3237.6109429641497,2,0,0,,,,0,0
981000.0,982800.0,6,3329.8795486519134,2,0,0,,,,0,0
981600.0,983400.0,6,3233.501352821167,2,0,0,,,,0,0
982200.0,984000.0,6,3056.1337701555626,2,0,0,,,,0,0
982800.0,984600.0,6,3082.9873422754827,2,0,0,,,,0,0
983400.0,985200.0,6,3188.0508516254613,2,0,0,,,,0,0
984000.0,985800.0,6,3269.2822474680183,2,0,0,,,,0,0
984600.0,986400.0,6,3367.8986377929027,2,0,0,,,,0,0
985200.0,987000.0,6,3479.9675823283515,2,0,0,,,,0,0
985800.0,987600.0,6,3499.166116533728,2,0,0,,,,0,0
986400.0,988200.0,6,3503.840967736808,2,0,0,,,,0,0
987000.0,988800.0,6,3506.1307447438635,2,0,0,,,,0,0
987600.0,989400.0,6,3506.912843782921,2,0,0,,,,0,0
988200.0,990000.0,6,3523.0920342657805,2,0,0,,,,0,0
988800.0,990600.0,6,3552.2244119380985,2,0,0,,,,0,0
989400.0,991200.0,6,3590.6119862775954,2,0,0,,,,0,0
990000.0,991800.0,6,3641.757997707888,2,0,0,,,,0,0
990600.0,992400.0,6,3754.200122007186,2,0,0,,,,0,0
991200.0,993000.0,6,3912.910700575412,2,0,0,,,,0,0
991800.0,993600.0,6,4016.164645702801,2,0,0,,,,0,0
992400.0,994200.0,6,4132.3275827016005,2,0,0,,,,0,0
993000.0,994800.0,6,4237.006405175743,2,0,0,,,,0,0
993600.0,995400.0,6,4290.675602568344,2,0,0,,,,0,0
994200.0,996000.0,6,4258.696997816981,2,0,0,,,,0,0
994800.0,996600.0,6,4231.272461740841,2,0,0,,,,0,0
995400.0,997200.0,6,4224.196504784383,2,0,0,,,,0,0
996000.0,997800.0,6,4222.634538961394,2,0,0,,,,0,0
996600.0,998400.0,6,4213.544010411911,2,0,0,,,,0,0
997200.0,999000.0,6,4198.803199008594,2,0,0,,,,0,0
997800.0,999600.0,6,4196.107665065361,2,0,0,,,,0,0
998400.0,1000200.0,6,4206.962484298398,2,0,0,,,,0,0
999000.0,1000800.0,6,4141.238979988405,2,0,0,,,,0,0
999600.0,1001400.0,6,3938.127737695529,2,0,0,,,,0,0
1000200.0,1002000.0,6,3728.745718700504,2,0,0,,,,0,0
1000800.0,1002600.0,6,3604.6839857489786,2,0,0,,,,0,0
1001400.0,1003200.0,6,3601.417559908458,2,0,0,,,,0,0
1002000.0,1003800.0,6,3606.328714188291,2,0,0,,,,0,0
1002600.0,1004400.0,6,3606.9737987648577,2,0,0,,,,0,0
1003200.0,1005000.0,6,3601.411983551116,2,0,0,,,,0,0
1003800.0,1005600.0,6,3599.962423217476,2,0,0,,,,0,0
1004400.0,1006200.0,6,3616.872226890094,2,0,0,,,,0,0
1005000.0,1006800.0,6,3659.37537325709,2,0,0,,,,0,0
1005600.0,1007400.0,6,3729.1145180525314,2,0,0,,,,0,0
1006200.0,1008000.0,6,3788.924594785991,2,0,0,,,,0,0
1006800.0,1008600.0,6,3802.82581260342,2,0,0,,,,0,0
1007400.0,1009200.0,6,3775.2375767364542,2,0,0,,,,0,0
1008000.0,1009800.0,6,3634.044547427889,2,0,0,,,,0,0
1008600.0,1010400.0,6,3442.1289421536944,2,0,0,,,,0,0
1009200.0,1011000.0,6,3275.0843587129866,2,0,0,,,,0,0
1009800.0,1011600.0,6,3221.7247816091194,2,0,0,,,,0,0
1010400.0,1012200.0,6,3221.6324681588612,2,0,0,,,,0,0
1011000.0,1012800.0,6,3221.674893104591,2,0,0,,,,0,0
1011600.0,1013400.0,6,3221.938778082405,2,0,0,,,,0,0
1012200.0,1014000.0,6,3222.1320900726746,2,0,0,,,,0,0
1012800.0,1014600.0,6,3222.0341791118653,2,0,0,,,,0,0
1013400.0,1015200.0,6,3221.710223816094,2,0,0,,,,0,0
1014000.0,1015800.0,6,3221.4026251869527,2,0,0,,,,0,0
1014600.0,1016400.0,6,3221.681421986096,2,0,0,,,,0,0
1015200.0,1017000.0,6,3222.382952820012,2,0,0,,,,0,0
1015800.0,1017600.0,6,3223.1990733759094,2,0,0,,,,0,0
1016400.0,1018200.0,6,3223.699927450409,2,0,0,,,,0,0
1017000.0,1018800.0,6,3223.890053854334,2,0,0,,,,0,0
1017600.0,1019400.0,6,3223.8732693305365,2,0,0,,,,0,0
1018200.0,1020000.0,6,3223.860787788605,2,0,0,,,,0,0
1018800.0,1020600.0,6,3223.853667837463,2,0,0,,,,0,0
1019400.0,1021200.0,6,3223.8469891994887,2,0,0,,,,0,0
1020000.0,1021800.0,6,3223.8407538414717,2,0,0,,,,0,0
1020600.0,1022400.0,6,3223.8349639116063,2,0,0,,,,0,0
1021200.0,1023000.0,6,3223.8296217697302,2,0,0,,,,0,0
1021800.0,1023600.0,6,3223.8247300219746,2,0,0,,,,0,0
1022400.0,1024200.0,6,3223.820291559868,2,0,0,,,,0,0
1023000.0,1024800.0,6,3223.8163096050075,2,0,0,,,,0,0
1023600.0,1025400.0,6,3223.8127877598267,2,0,0,,,,0,0
1024200.0,1026000.0,6,3223.809730065005,2,0,0,,,,0,0
1024800.0,1026600.0,6,3223.807141064982,2,0,0,,,,0,0
1025400.0,1027200.0,6,3223.8050258817184,2,0,0,,,,0,0
1026000.0,1027800.0,6,3223.8033902982515,2,0,0,,,,0,0
1026600.0,1028400.0,6,3223.8022408524193,2,0,0,,,,0,0
1027200.0,1029000.0,6,3223.8015849418175,2,0,0,,,,0,0
1027800.0,1029600.0,6,3223.801430940252,2,0,0,,,,0,0
1028400.0,1030200.0,6,3223.801788325664,2,0,0,,,,0,0
1029000.0,1030800.0,6,3223.802667818976,2,0,0,,,,0,0
1029600.0,1031400.0,6,3223.8040815316795,2,0,0,,,,0,0
1030200.0,1032000.0,6,3223.8060431190297,2,0,0,,,,0,0
1030800.0,1032600.0,6,3223.8085679326887,2,0,0,,,,0,0
1031400.0,1033200.0,6,3223.811673164,2,0,0,,,,0,0
1032000.0,1033800.0,6,3223.8153779651407,2,0,0,,,,0,0
1032600.0,1034400.0,6,3223.8197035296516,2,0,0,,,,0,0
1033200.0,1035000.0,6,3223.8246731091526,2,0,0,,,,0,0
1033800.0,1035600.0,6,3223.8303119360967,2,0,0,,,,0,0
1034400.0,1036200.0,6,3223.836647018046,2,0,0,,,,0,0
1035000.0,1036800.0,6,3223.843706766207,2,0,0,,,,0,0
1035600.0,1037400.0,6,3223.4078642781033,2,0,0,,,,0,0
1036200.0,1038000.0,6,3222.459364013119,2,0,0,,,,0,0
1036800.0,1038600.0,6,3221.589611681506,2,0,0,,,,0,0
1037400.0,1039200.0,6,3221.203988494795,2,0,0,,,,0,0
1038000.0,1039800.0,6,3221.138931647559,2,0,0,,,,0,0
1038600.0,1040400.0,6,3221.5816001716644,2,0,0,,,,0,0
1039200.0,1041000.0,6,3221.897215767923,2,0,0,,,,0,0
1039800.0,1041600.0,6,3221.7534283654177,2,0,0,,,,0,0
1040400.0,1042200.0,6,3220.5526612555623,2,0,0,,,,0,0
1041000.0,1042800.0,6,3220.1640203770135,2,0,0,,,,0,0
1041600.0,1043400.0,6,3221.401204209561,2,0,0,,,,0,0
1042200.0,1044000.0,6,3222.4262764549217,2,0,0,,,,0,0
1042800.0,1044600.0,6,3214.4592519680823,2,0,0,,,,0,0
1043400.0,1045200.0,6,3162.4779596694807,2,0,0,,,,0,0
1044000.0,1045800.0,6,3235.3765763946767,2,0,0,,,,0,0
1044600.0,1046400.0,6,3383.9854019402987,2,0,0,,,,0,0
1045200.0,1047000.0,6,3555.509563226243,2,0,0,,,,0,0
1045800.0,1047600.0,6,3608.826337009719,2,0,0,,,,0,0
1046400.0,1048200.0,6,3601.121018817767,2,0,0,,,,0,0
1047000.0,1048800.0,6,3614.0377582796687,2,0,0,,,,0,0
1047600.0,1049400.0,6,3674.319368717827,2,0,0,,,,0,0
1048200.0,1050000.0,6,3735.231160433517,2,0,0,,,,0,0
1048800.0,1050600.0,6,3743.687419531759,2,0,0,,,,0,0
1049400.0,1051200.0,6,3746.813835058075,2,0,0,,,,0,0
1050000.0,1051800.0,6,3749.004928474571,2,0,0,,,,0,0
1050600.0,1052400.0,6,3744.607495089666,2,0,0,,,,0,0
1051200.0,1053000.0,6,3731.526978087966,2,0,0,,,,0,0
1051800.0,1053600.0,6,3717.866202638325,2,0,0,,,,0,0
1052400.0,1054200.0,6,3705.5078844519335,2,0,0,,,,0,0
1053000.0,1054800.0,6,3699.5312128237174,2,0,0,,,,0,0
1053600.0,1055400.0,6,3702.96427713788,2,0,0,,,,0,0
1054200.0,1056000.0,6,3714.730237167348,2,0,0,,,,0,0
1054800.0,1056600.0,6,3723.3284533750857,2,0,0,,,,0,0
1055400.0,1057200.0,6,3727.711777784461,2,0,0,,,,0,0
1056000.0,1057800.0,6,3728.0017142525226,2,0,0,,,,0,0
1056600.0,1058400.0,6,3729.311014429396,2,0,0,,,,0,0
1057200.0,1059000.0,6,3728.692334545135,2,0,0,,,,0,0
1057800.0,1059600.0,6,3726.0058670624458,2,0,0,,,,0,0
1058400.0,1060200.0,6,3722.141601652461,2,0,0,,,,0,0
1059000.0,1060800.0,6,3718.238115824863,2,0,0,,,,0,0
1059600.0,1061400.0,6,3716.81189520042,2,0,0,,,,0,0
1060200.0,1062000.0,6,3732.440109731232,2,0,0,,,,0,0
1060800.0,1062600.0,6,3731.9516471828383,2,0,0,,,,0,0
1061400.0,1063200.0,6,3665.1427091154474,2,0,0,,,,0,0
1062000.0,1063800.0,6,3578.489278394094,2,0,0,,,,0,0
1062600.0,1064400.0,6,3518.857493691301,2,0,0,,,,0,0
1063200.0,1065000.0,6,3519.486771613515,2,0,0,,,,0,0
1063800.0,1065600.0,6,3561.649648011893,2,0,0,,,,0,0
1064400.0,1066200.0,6,3618.4735916254526,2,0,0,,,,0,0
1065000.0,1066800.0,6,3662.959637274091,2,0,0,,,,0,0
1065600.0,1067400.0,6,3617.0803692281056,2,0,0,,,,0,0
1066200.0,1068000.0,6,3559.3717407217696,2,0,0,,,,0,0
1066800.0,1068600.0,6,3581.0968625177234,2,0,0,,,,0,0
1067400.0,1069200.0,6,3687.9421513440384,2,0,0,,,,0,0
1068000.0,1069800.0,6,3817.829420605966,2,0,0,,,,0,0
1068600.0,1070400.0,6,3906.991303205598,2,0,0,,,,0,0
1069200.0,1071000.0,6,3948.7893147543305,2,0,0,,,,0,0
1069800.0,1071600.0,6,3973.2854127786823,2,0,0,,,,0,0
1070400.0,1072200.0,6,4011.552758897949,2,0,0,,,,0,0
1071000.0,1072800.0,6,3989.865983224421,2,0,0,,,,0,0
1071600.0,1073400.0,6,3885.813269771004,2,0,0,,,,0,0
1072200.0,1074000.0,6,3726.8086074682064,2,0,0,,,,0,0
1072800.0,1074600.0,6,3625.3527129094864,2,0,0,,,,0,0
1073400.0,1075200.0,6,3536.949220733182,2,0,0,,,,0,0
1074000.0,1075800.0,6,3486.6161047348455,2,0,0,,,,0,0
1074600.0,1076400.0,6,3450.2341467529372,2,0,0,,,,0,0
1075200.0,1077000.0,6,3425.641524828171,2,0,0,,,,0,0
1075800.0,1077600.0,6,3432.079571432578,2,0,0,,,,0,0
1076400.0,1078200.0,6,3464.764472572138,2,0,0,,,,0,0
1077000.0,1078800.0,6,3527.935409310254,2,0,0,,,,0,0
1077600.0,1079400.0,6,3589.9143069093607,2,0,0,,,,0,0
1078200.0,1080000.0,6,3618.078015405187,2,0,0,,,,0,0
1078800.0,1080600.0,6,3644.140000773413,2,0,0,,,,0,0
1079400.0,1081200.0,6,3644.9598505605686,2,0,0,,,,0,0
1080000.0,1081800.0,6,3579.8576124085216,2,0,0,,,,0,0
1080600.0,1082400.0,6,3622.9826826440544,2,0,0,,,,0,0
